id	content	trian
1761	已知：在△ABC中，AB=AC，点D在AC上，且BD=BC=AD，求∠C的度数．	1
1762	（2017春?埇桥区期末）如图，AB=AE，AC=AD，BD=CE，△ABC≌△AED吗？试说明．	1
1763		0
1764	如图，已知△ABE≌△CDF，∠B=32°，∠BAE=∠DCF=24°，求∠DFC的度数．	1
1765	如图，∠CDA=∠CBA，DE平分∠CDA，BF平分∠CBA，且∠1=∠2，试说明DE∥FB．	0
1766	（2010春?宁江区期中）如图，是一农民建房时挖地基的平面图，按标准应为长方形，他在挖完后测量了一下，发现AB=DC=8m，AD=BC=6m，AC=9m，请你运用所学知识帮他检验一下挖的是否合格？	0
1767	如图，在△ABC中，∠ACB=90°，∠A=15°，AB=8cm，CD为AB的中线，求△ABC的面积．	1
1768	（2015秋?东莞校级月考）如图，△ABC≌△ADE，若∠BAE=120°，∠BAD=40°，求∠BAC的度数．	1
1769	如图，已知∠AOB=100°，直线CD过点O，且∠AOC=35°，求∠BOD的度数．	0
1770	?（2019?黔东南州一模）先阅读下列材料，然后解答问题．材料：从三角形（不是等腰三角形）一个顶点引出一条射线与对边相交，顶点与交点之间的线段把这个三角形分割成两个小三角形，如果分得的两个小三角形中一个为等腰三角形，另一个与原三角形相似，我们把这条线段叫做这个三角形的完美分割线例如：如图①，AD把△ABC分成△ABD与△ADC，若△ABD是等腰三角形，且△ADC∽△BAC，那么AD就是△ABC的完美分割线．解答下列问题：（1）如图②，在△ABC中，∠B=40°，AD是△ABC的完美分割线，且△ABD是以AD为底边的等腰三角形，则∠CAD=40度．（2）在△ABC中，∠B=42°，AD是△ABC的完美分割线，且△ABD是等腰三角形，求∠BAC的度数．	1
1771	如图所示，在矩形ABCD中，AC，BD相交于点O，H是AD上一动点（H与A，D不重合），且HE⊥AC于点E，HF⊥BD于点F，AG⊥BD于点G，求证：HE+HF=AG．	1
1772	∠AOC与∠BOC是一组相邻补角，OD、OE分别平分∠AOC和∠BOC，问：射线OD与射线OE的位置关系．	0
1773	（2010?闸北区一模）如图，在边长为1的正方形ABCD中，点E在边BC上（与端点不重合），点F在射线DC上．（1）若AF=AE，并设CE=x，△AEF的面积为y，求y关于x的函数解析式，并写出函数的定义域；（2）当CE的长度为何值时，△AEF和△ECF相似？（3）若CE＝1/4，延长FE与直线AB交于点G，当CF的长度为何值时，△EAG是等腰三角形？	1
1774	（2017?新区一模）如图所示，在4×4的正方形方格中，△ABC和△DEF的顶点都在边长为1的小正方形的顶点上．（1）填空：∠ABC=135°，BC=2?2；（2）判断△ABC与△DEF是否相似？并证明你的结论．	1
1775	（2018春?武冈市期中）如图，在菱形ABCD中，∠ABC与∠BAD的度数比为1：2，菱形ABCD的周长是48．求：（1）菱形ABCD两条对角线的长度．（2）菱形ABCD的面积．	0
1776	（2018秋?郓城县期中）如图，在矩形ABCD中，已知AB=24，BC=12，点E沿BC边从点B开始向点C以2个单位长度的速度运动；点F沿CD边从点C开始向点D以每秒4个单位长度的速度运动．如果E，F同时出发，用t（0≤t≤6）秒表示运动的时间．请解答下列问题：（1）当t为何值时，△CEF是等腰直角三角形？（2）当t为何值时，以点E，C，F为顶点的三角形与△ACD相似？	1
1777	（2015?武汉校级模拟）如图△ABC中，D、E分别是AB、AC中点，过E作EF∥AB交BC于F．（1）求证：四边形DBFE为平行四边形；（2）当△ABC满足什么条件时，四边形DBFE为菱形，请说明理由．	0
1778	（2019秋?垦利区期中）已知点C为线段AB上一点，分别以AC、BC为边在线段AB的同侧作△ACD和△BCE，且CA=CD，CB=CE，∠ACD=∠BCE，直线AE与BD交于点F．（1）如图1，若∠ACD=60°，则∠AFB=则120°，如图2，若∠ACD=90°，则∠AFB=90°，如图3，若∠ACD=α，则∠AFB=180°-α（用含α的式子表示）；（2）设∠ACD=α，将图3中的△ACD绕点C顺时针旋转任意角度（交点F至少在BD、AE中的一条线段上），如图4，试探究∠AFB与α的数量关系，并予以证明．	1
1779	如图，AD、BE是△ABC的两条高，A′D′、B′E′是△A′B′C′的两条高，△ABD∽△A′B′D′，∠C=∠C′，求证：AD/A′D′=BE/B′E′．	1
1780	已知△ABC∽△A′B′C′，AB和A′B′的长分别为3cm、4cm，△ABC与△A′B′C′的面积和为75cm^2，求△ABC和△A′B′C′的面积．	1
1781	（2018秋?槐荫区期末）如图，OC是∠AOB内一条射线，OD、OE别是∠AOC和∠BOC的平分线．（1）如图①，当∠AOB=80°时，则∠DOE的度数为40°；（2）如图②，当射线OC在∠AOB内绕O点旋转时，∠BOE、∠EOD、∠DOA三角之间有怎样的数量关系？并说明理由；（3）当射线OC在∠AOB外如图③所示位置时，（2）中三个角：∠BOE、∠EOD、∠DOA之间数量关系的结论是否还成立？给出结论并说明理由；（4）当射线OC在∠AOB外如图④所示位置时，∠BOE、∠EOD、∠DOA之间数量关系是∠DOE=∠BOE+∠DOA．	0
1782	（2017秋?湛江期末）如图，已知AE∥BC，AE平分∠DAC．求证：AB=AC．	1
1783	如图，已知在△ABC中，AD是BC边上的中线，E是AD的中点，连接BE并延长交AC于点F，G是BF的中点．求证：（1）AF=1/2FC；（2）四边形AGDF是平行四边形．	1
1784	（2019春?无锡期中）如图，在?ABCD中，BE=DF，求证：AF=EC．	1
1785	（2014?黄冈模拟）如图，∠1=1/2∠2，∠1+∠2=162°，求∠3与∠4的度数．	0
1786		0
1787	如图，AD=BD，AE=EC，延长DE到F，使EF=DE，连接AF、FC、CD，求证：四边形DBCF是平行四边形．	0
1788	（2019春?长春期末）如图，在矩形ABCD中，对角线AC、BD相交于点O．若∠AOD=120°，AB=3，求AC的长．	1
1789	（2017秋?丰南区期中）如图，已知在△ABC中，AB=AC，D为BC边的中点，过点D作DE⊥AB，DF⊥AC，垂足分别为E，F．（1）求证：DE=DF；（2）若∠A=60°，BE=5，求△ABC的周长．	1
1790	如图，矩形ABCD的对角线AC与BD交于O，那么OB是Rt△ABC中一条怎么样的特殊线段吗？它与AC有什么大小关系？由此你能得到怎样的结论？	0
1791	（2018春?建昌县期中）已知：如图，点E、F分别是?ABCD的边AD、BC边上的点，且AE=CF．试判断线段BE与DF的关系，并证明你的结论．	1
1792	已知：如图，在△ABC中，AB=AC，∠EDF=∠B．求证：△BED∽△CDF．	1
1793	已知：如图AC，BD交于点O，∠A=∠D，AB=CD，求证：△ACB≌△DBC．	1
1794	（2019春?桥西区校级期中）已知等腰三角形的周长是20．（1）求腰长y与底边长x之间的函数关系式；（2）求自变量x的取值范围；（3）求当x=8时的函数值．	1
1795	如图，四边形ABHG是正方形，D，C在射线GH上，四边形ABCD是平行四边形，CF⊥BG于F，BG，AD交于点E，连HF．（1）求证：DG=HC；（2）求证：AD=?2HF；（3）若EG=2，BF=3，直接写出EF的值．	1
1796	（2010秋?郴州期末）如图所示，在等边中△ABC，D、E分别是AB、AC上的点，DE∥BC，如图（1），然后将△ADE绕A点顺时针旋转120°，使B、A、E三点在同一直线上，得到图（2），M、N分别是BD、CE的中点，连接AM、AN、MN得到图（3），请解答下列问题：（1）在图（2）中，线段BD与线段CE的大小关系是BD=CE；（2）在图（3）中，△AMN与△ABC是相似三角形吗？请证明你的结论．	1
1797	如图，AC为一条直线，O是AC上一点，∠AOB=120°，OE、OF分别平分∠AOB和∠BOC．（1）求∠EOF的大小；（2）当OB绕O旋转时，OE，OF仍为∠AOB和∠BOC的平分线，问：∠EOF的大小是否改变？为什么？	0
1798	（2014秋?湛江校级期中）△ABC是等边三角形，AB=8，AD是BC边上的高，DE⊥AC，求CE的长度．	1
1799	（2018?山西模拟）请阅读材料，并完成相应的任务．阿波罗尼奥斯（约公元前262-190年），古希腊数学家，与欧几里得、阿基米德齐名．他的著作《圆锥曲线论》是古代世界光辉的科学成果，它可以说是代表了希腊几何的最高水平，自此以后，希腊几何便没有实质性的进步．直到17世纪的B?帕斯卡和R?笛卡儿才有新的突破．阿波罗尼奥斯定理，是欧氏几何的定理，表述三角形三边和中线长度关系，即三角形一条中线两侧所对边平方和等于底边一半的平方与该边中线平方和的2倍．下面是该结论的部分证明过程．已知：如图1所示，在锐角△ABC中，AD为中线，求证：AB^2+AC^2=2[AD^2+（BC/2）^2]证明：过点A作AE⊥BC于点E．设BD=CD=a，DE=b，AE=c．任务：（1）请按照上面的证明思路，写出该证明的剩余部分．（2）请利用阿波罗尼奥斯定理解决下面的问题：如图2，已知P为矩形ABCD内任一点，求证：PA^2+PC^2=PB^2+PD^2．	0
1800	（2018秋?桥西区期末）小明在证明“有两个角相等的三角形是等腰三角形”这一命题时，先画出图形再写出“已知’’“求证”（如图），证明时他对所作的轴助线描述如下：“过点A作BC的中垂线AD，垂足为D”．（1）请你判断小明轴助线的叙述是否正确：如果不正确，请改正．（2）根据正确的辅助线的做法，写出证明过程．	1
1801	（2014春?郑州校级月考）如图，你的同桌画了一个四边形ABCD，让你帮他检查四边形?ABCD是否为矩形，但你只能用一把带有刻度的直尺，请你设计一种方案，帮助同桌检测这个四边形是否为矩形．	0
1802	（2019春?南召县期末）如图，在四边形ABCD中，AD∥BC，E是BC的中点，DF⊥BC，垂足为点F，AD=5，BC=12，DF=4，∠C=45°，点P是BC边上一动点，设PB的长为x．（1）当x的值为1或11时，以点P，A，D，E为顶点的四边形为平行四边形．（2）点P在BC边上运动的过程中，以P，A，D，E为顶点的四边形能否构成菱形？试说明理由．	0
1803	如图，△ABC为等边三角形，延长BC到D，又延长BA到E，使AE=BD，连接CE，DE，求证：△CDE为等腰三角形．	1
1804	如图，在?ABCD中，对角线AC，BD相交于点O，E是?ABCD外一点，且∠AEC=∠BED=90°，求证：?ABCD是矩形．	0
1805	（2017春?句容市期末）已知：如图，∠FAC与∠C互补，点D、E分别在BC、AC上，∠1=∠2．求证：AB∥DE．	0
1806	在△ABC中，AB=BC，AD是BC边上的中线，且AD把△ABC的周长分成3和4的两部分，求AC边的长．	1
1807	（2016秋?阜阳期末）从①∠B=∠C；②∠BAD=∠CDA；③AB=DC；④BE=CE四个等式中选出两个作为条件，证明△AED是等腰三角形（写出一种即可）．	1
1808	（2019春?滨海新区期末）在?ABCD中，对角线AC，BD相交于点O．EF过点O且与ABCD分别相交于点E，F（I）如图①，求证：OE=OF；（II）如图②，若EF⊥DB，垂足为O，求证：四边形BEDF是菱形．	1
1809	（2018春?宁化县期末）如图，∠ACD=80°，∠3=40°，CB平分∠ACD，说明AB∥CD．	0
1810	（2018秋?南关区校级期末）如图，已知AC⊥AE，BD⊥BF，∠1=15°，∠2=15°，AE与BF平行吗？为什么？	0
1811	（2017秋?乐亭县期末）如图，△ABC中，∠C=90°，AB=10cm，BC=6cm，若动点P从点C出发，沿线段CA向点A运动，到达A点后停止运动，且速度为每秒2cm，设出发的时间为t秒．（1）当t为何值时，△PBC是等腰三角形；（2）过点P作PH⊥AB，垂足为H，当H为AB中点时，求t的值．	1
1812	（2016秋?太原期末）已知∠AOB=100°，射线OC在∠AOB的内部，射线OE，OF分别是∠AOC和∠COB的角平分线．（1）如图1，若∠AOC=30°，求∠EOF的度数；（2）请从下面A，B两题中任选一题作答，我选择A题．A．如图2，若射线OC在∠AOB的内部绕点O旋转，则∠EOF的度数为50°．B．若射线OC在∠AOB的外部绕点O旋转（旋转中∠AOC、∠BOC均是指小于180°的角），其余条件不变，请借助图3探究∠EOF的大小，直接写出∠EOF的度数．	0
1813	（2019秋?江岸区校级月考）如图，△ABC中，AB=AC，BD⊥AC于点D，∠CBD=15°，BD=3，求△ABC的面积．	1
1814	（2017秋?莲湖区期末）如图，在?ABCD中，延长AB到点E，使BE=AB，DE交BC于点O，连接EC．（1）求证：四边形BECD是平行四边形；（2）若∠A=40°，要使四边形BECD是矩形，需∠BOD=80°．	0
1815	（2017秋?思明区校级期中）如图，已知：BE=FC，∠B=∠F，∠ACE=∠DEC，求证：△ABC≌△DFE．	1
1816	（2018秋?北湖区校级月考）如图，在△ABC和△ADB中，∠ABC=∠ADB=90°，AC=5，AB=4，当BD的长是多少时，图中的两个直角三角形相似？	1
1817	（2014秋?江都区月考）在正方形ABCD中，P是BC边上与B、C不重合的任意点，DQ⊥AP于Q．证明：△DQA∽△ABP．	1
1818	已知：如图，CD是Rt△ABC的斜边AB上的高线，∠BAC的平分线AF交CD于点E，交BC于点F，FG⊥AB于点G，求证：四边形CEGF是菱形．	0
1819	（1）如图1，在△ABC中，AB=AC=BC，点P是AB的中点，D点在CB的延长线上，PC=PD，求证：BC：CD=2：3．（2）如图2，在△ABC中，AB=AC≠BC，点P是AB的中点，点D在CB的延长线上，PC=PD，结论BC：CD=2：3还成立吗？若成立，请你证明；若不成立，请你求BC：CD的值．	1
1820	如图，在△ABC中，∠B=90°，AB=9cm，点P从点A开始沿AB方向以1cm/s的速度移动，点Q从点B开始沿BC方向以2cm/s的速度移动，如果点P，Q分别从点A，B同时出发，几秒后△PQB为等腰三角形？	1
1821	（2017春?道外区校级月考）如图，在每个小正方形的边长均为1的方格纸中，有线段AB和线段CD，点A、B、C、D均在小正方形的顶点上．（1）在方格纸中画以AB为一边的正方形ABEF，点E、F均在小正方形的顶点上；（2）在方格纸中画以CD为一边的菱形CDGH，点G、H均在小正方形的顶点上，且菱形的面积为15，连接EG，并直接写出线段EG的长．	0
1822	（2017秋?平顶山期末）如图∠BAC和∠DAE都是70°20′的角．（1）如果∠DAC=27°20′，那么∠BAE等于多少？（2）请写出图①中相等的角．（3）根据上述经验，在图②中，利用三角板的特殊角画一个与∠MON相等的角（请指明你所使用的三角板的角的度数和画出与∠MON相等的角）．	0
1823	已知：如图，BD⊥AC，E为垂足，△ABE的中线FE的延长线交CD于点G，∠1=∠2，求证：△CGE是直角三角形．	1
1824	（2018春?楚雄州期末）如图，完成下列推理过程：如图所示，点E在△ABC外部，点D在BC边上，DE交AC于F，若∠1=∠3，∠E=∠C，AE=AC，求证：△ABC≌△ADE．证明：∵∠E=∠C（已知），∠AFE=∠DFC（对顶角相等），∴∠2=∠3（三角形内角和定理），又∵∠1=∠3（已知），∴∠1=∠2（等量代换），∴∠1+∠DAC=∠2+∠DAC（等式的性质），即∠BAC=∠DAE，在△ABC和△ADE中∵∠E＝∠C(已知) AE＝AC(已知)  ∠BAC＝∠DAE(已证) ∴△ABC≌△ADE（ASA）．	1
1825	如图，矩形ABCD的两条对角线相交于点O，已知∠AOD=120°，AB=3cm，求矩形对角线的长．	0
1826	如图，两条直线AB，CD相交于点O，OE平分∠BOD．（1）如果∠AOC与∠AOD的度数比是4：5，求∠COE的度数；（2）若OE⊥OF，∠AOC=60°，求∠COF的度数．	0
1827	（2018春?沭阳县期末）如图，已知直线AB、CD被直线EF所截，FG平分∠EFD，∠1=∠2=80°，求∠BGF的度数．解：因为∠1=∠2=80°（已知），所以AB∥CD（同位角相等，两直线平行）所以∠BGF+∠3=180°（两直线平行，同旁内角互补）因为∠2+∠EFD=180°（邻补角的性质）．所以∠EFD=100°．（等式性质）．因为FG平分∠EFD（已知）．所以∠3=1/2∠EFD（角平分线的性质）．所以∠3=50°．（等式性质）．所以∠BGF=130°．（等式性质）．	0
1828	（2019?武昌区模拟）如图，点B在DC上，BE平分∠ABD，∠ABE=∠C，求证：BE∥AC．	0
1829	（2018春?诸城市期末）如图，在长方形OABC中，O为平面直角坐标系的原点，点A坐标为C（a，0），点C的坐标为（0，b），且a，b满足（a-4）^2+|b-6|=0，点B在第一象限内，点P从原点出发，以每秒2个单位长度的速度沿着O→C→B→A→O的路线移动．（1）a=4，b=6，点B的坐标为（4，6）．（2）当点P移动4秒时，请说明点P的位置，并求出点P的坐标；（3）在移动过程中，当点P到x轴的距离为5个单位长度时，求点P移动的时间．	0
1830	如图，△ABC中，AB=AC，AD，AE分别是∠BAC和∠BAC的外角的平分线，BE⊥AE，四边形AEBD是矩形吗？证明你的结论．	0
1831	如图，在四边形ABCD中，AB∥CD，AD=BC，AC，BD是对角线且AC=BD．将△ABD沿AB对折到△ABE的位置，求证：四边形AEBC是平行四边形．	0
1832	（2017?和平区二模）已知：如图，在△ABC中，AB=AC，点D为BC中点，AN是△ABC外角∠CAM的平分线，CE⊥AN，垂足为点E．求证：四边形ADCE为矩形．	1
1833	（2019春?河北区期中）如图，已知AB∥CD，∠1=50°．求∠2的度数．	0
1834	如图，AD∥BC，BO，CO分别平分∠ABC、∠DCB，∠A+∠D=m，求∠BOC的度数（用含m的代数式表示）	0
1835	如图所示，正方形ABCD的面积为6，AE=2ED且EF=3FC，求三角形ABF的面积？	0
1836	（2018秋?太原期末）请从下列A、B两题中任选一题作答，我选择A题A：如图1，已知∠AOB=90°，射线OC在∠AOB外部，且∠BOC=30°，若射线OD平分∠BOC．求∠AOD的度数．B：如图2，已知∠AOB=90°，射线OC在∠AOB的内部，射线OD在∠COB内部，且∠COD=10°，若射线OM平分∠AOC，射线ON平分∠BOD，求∠MON的度数．	0
1837	已知，如图，△ABC为等边三角形，D为BC边上的中点，DE⊥AC于E．求证：CE=1/4AC．	1
1838	（2019?商河县一模）已知：如图，平行四边形ABCD中，BD是对角线，AE平分∠BAD交BD于点E，CF平分∠BCD交BD于点F，求证：BE=DF．	1
1839	如图，已知△ABC≌△ADE，延长BC交AD于F，若∠CAD=10°，∠D=25°，∠EAB=120°，求∠BAC和∠AFB的度数．	1
1840	（2017秋?靖江市校级月考）如图，已知△ABC中，AB=20，BC=14，AC=12，△ADE与△ACB相似，∠AED=∠B，DE=5．求AD，AE的长．	1
1841	如图所示，已知在矩形ABCD中，对角线AC，BD相交于点O，AE⊥BD，垂足为E，∠DAE：∠BAE=3：1，求∠EAC的度数．	0
1842	如图，△ABF≌△CDE，A与C，B与D分别是对应顶点，∠B=35°，∠BAE=45°，求∠EFC的度数．	1
1843	（2017秋?西岗区期末）已知：如图AB为⊙O直径，E为半圆上一动点，连BE并延长，使EF=BE，过F作FC⊥OA于C，交AE于G，在FG上取一点D，连DE，使∠EDG=2∠EAB．（1）判断ED与⊙O的位置关系，并证明；（2）若AB=10，△OGC与△ABE相似，求AC的长度．	1
1844	（2018秋?达孜区期末）如图，∠AOB=42゜，∠BOC=86゜，OD为∠AOC的平分线，求∠BOD的度数．	0
1845	（2007?威海）如图，正方形网格的每一个小正方形的边长都是1，试求∠A1E2A2+∠A4E2C4+∠A4E5C4的度数．	1
1846	如图，在△ABC中，AB=AC，AG是BC边上的高，D是AB上一点，过D作DE⊥BC、ED的延长线交CA的延长线于点F，求证：AD=AF．	1
1847	如图，已知BE，CF是△ABC的高，P为BE延长线上的一点，Q为CF上一点，△PAB≌△AQC，且AB与QC是对应边，试说明AP⊥AQ．	1
1848	如图，在四边形ABCD中，∠A=∠C，∠B=∠D，四边形ABCD是平行四边形吗？如果是，请说明理由，并且用文字语言叙述你的发现．	0
1849	如图，一副三角板中各有一个顶点在直线MN的点O处重合，三角板AOB的边OA落在直线MN上，三角板COD绕着顶点O任意旋转．两块三角板都在直线MN的上方，作∠BOD的平分线OP，且∠AOB=45°，∠COD=60°．（1）当点C在射线ON上时（如图1），∠BOP的度数是37.5°．（2）现将三角板COD绕着顶点O旋转一个角度x°（即∠CON=x°），请就下列两种情形，分别求出∠BOP的度数（用含x的式子表示）①当∠CON为锐角时（如图2）；②当∠CON为钝角时（如图3）．	0
1850	（2018春?郾城区期末）已知：如图，∠1=∠2，∠A=∠E，求证：AD∥BE．	0
1851	（2014秋?阜宁县期中）如图，△ABD≌△EBC，AB=3cm，BC=6cm，（1）求DE的长．（2）若A、B、C在一条直线上，则DB与AC垂直吗？为什么？	1
1852	（2018春?渠县期末）如图，已知∠A=∠C，∠E=∠F，试说明：AD∥BC．	0
1853	（2018秋?潮阳区期末）如图：E在△ABC的AC边的延长线上，D点在AB边上，DE交BC于点F，DF=EF，BD=CE．求证：△ABC是等腰三角形．（过D作DG∥AC交BC于G）	1
1854	（2018秋?滨海县校级月考）如图，AB=DB，BC=BE，∠1=∠2，试说明△ABE≌△DBC．	1
1855	图中的两个三角形有几对相等的角？这两个三角形全等吗？请说明理由．	1
1856	（2016秋?海勃湾区校级期中）如图所示，在△ABC中，∠BAC=90°，AD⊥BC于D，BF平分∠ABC，那么△AEF是等腰三角形吗？说明理由．	1
1857	（2018春?开封期中）如图，△ABC中，AB=AC，AD是∠BAC的角平分线，点O为AB的中点，连接DO并延长到点E，使OE=OD，连接AE，BE．（1）求证：四边形AEBD是矩形；（2）直接写出当△ABC满足∠BAC=90°条件时，矩形AEBD是正方形．	1
1858	已知点A（4，0）、B（2，-1），点C的坐标是（x，2-x），若△ABC是等腰三角形，求点C的x值．	1
1859	（2019秋?皇姑区校级月考）如图，等边△ABC的边长为10，求它的面积．	1
1860	（2019?福建模拟）如图，在?ABCD中，60°＜∠B＜90°，且AB=2，BC=4，F为AD的中点，CE⊥AB于点E，连结EF、CF．（1）求证：∠EFD=3∠AEF；（2）当BE为何值时，CE^2-CF^2的值最大？并求此时sinB的值．	1
1861	（2006?福州质检）定理证明：一组对边平行且相等的四边形是平行四边形．	0
1862	（2018秋?巴南区期中）如图，点D、E分别在△ABC的边AB、AC上，BE与CD相交于点O，AB=AC，∠ADC=∠AEB，（1）求证：OB=OC；（2）求证：OA⊥BC．	1
1863	（2018?聊城二模）如图，在?ABCD中，E是BC边上一点，且AB=AE．求证：DE=AC．	1
1864	（2016秋?西城区校级期中）如图，△ABC中，点A的坐标为（0，1），点C的坐标为（4，3），点B的坐标为（3，1），如果要使△ABD与△ABC全等．（1）标出点D的位置；（2）直接写出点D的坐标．	1
1865	如图，BC∥B1C1，CD∥C1D1，DE∥D1E1，∠BCD=118°，∠CDE=119°，求∠B1C1D1及∠C1D1E1的度数．	0
1866	如图，已知AF∥CD，∠A=∠D，∠B=∠E．（1）AB与DE平行吗？为什么？（2）BC与EF平行吗？为什么？	0
1867	（2018春?松江区期末）补充完成下列解题过程：如图，已知直线a、b被直线l所截，且a∥b，∠1+∠2=100°，求∠3的度数．解：∵∠1与∠2是对顶角（已知）∴∠1=∠2对顶角相等∵∠1+∠2=100°（已知），得2∠1=100°（等量代换）∴∠1=50°∵a∥b（已知），得∠1=∠3（等式性质）∴∠3=50°（等量代换）	0
1868	（2019春?明光市期末）如图所示，在正方形ABCD中，E是AB上一点，F是AD延长线上一点，且FD=BE，连接CE，CF．（1）求证：∠BCE=∠DCF；（2）若点G在AD上，且∠ECG=45°，连接GE，求证：GE=BE+DG．	1
1869	如图，直线AB，CD相交于点O，∠AOC=70°，∠1=25°，求∠2的度数．	0
1870	如图，点D在BC边上，过D点作DE∥BA交AC于点E，作DF∥CA交AB于点F，请你补全图形，判断∠EDF与∠A的数量关系，并证明你的结论．	0
1871	如图，△ABC是等边三角形，D为BC边的中点，DE⊥AC于点E．试探索线段CE与线段AC的数量关系，并说明理由．	1
1872	如图，直线AB与CD相交于点O，∠AOC=1/3∠AOD，求∠BOD的度数．	0
1873	如图，在菱形ABCD中，E，F分别为BC，CD的中点，且AE⊥BC，AF⊥CD，垂足分别为E，F．求∠EAF的度数．	0
1874	已知：如图，点P是正方形ABCD的对角线AC上一点，过点P作EF⊥DP，交AB于点E，交CD于点G，交BC的延长线于点F．（1）求证：DP=PF；（2）若正方形ABCD的边长为3，且CP=?2，求线段AE的长度．	1
1875	（2019春?鼓楼区校级期中）如图，在平行四边形ABCD中，∠C=60°，过点D作DE⊥BC交BC于点E，且DE=AD，F为DC上一点，且AD=FD，连接AF与DE交于点G．（1）求证：GF=GD=CE．（2）过点A作AH⊥AD，且AH=CE，求证：AB=DG+AH．	1
1876	如图，三角形DEF是由直角三角形ABC沿射线BC方向平移了BC长度的一半得到的．若∠B=90°，三角形ABC的面积为40平方厘米，求四边形DGCF的面积．	1
1877	求证：相似三角形对应角平分线的比等于相似比．已知：如图1，已知△ABC∽△A1B1C1，顶点A、B、C分别与A1、B1、C1对应，△ABC和△A1B1C1的相似比为k，AD、A1D1分别是△ABC和△A1B1C1的角平分线．求证：AD/A1D1=k．	1
1878	（1）矩形ABCD内有一点P，若PA^2+PC^2=10，求PB^2+PD^2的值；（2）由（1）你能得出什么猜想？请说说猜想的依据．	0
1879	如图，△ABC与ADB相似，AD=4，CD=6，求△ABC与ADB的相似比．	1
1880	如图，在平面直角坐标系中，正三角形ABC的顶点坐标A（0，?3），另外两个顶点B，C在x轴上，求点B、C的坐标．	1
1881	如图，已知∠1=105°，∠2=75°，你能判断a∥b吗？	0
1882	如图，在△ABC中，D、E分别是边AC、BC上的点，若△ABD≌△EDB≌△EDC，求∠C的度数．	1
1883	（2014秋?宁化县校级期中）如图，在△ABC中，点D、E、F分别在BC、AB、AC边上，且DE∥AC，DF∥AB．（1）如果∠BAC=90°那么四边形AEDF是矩形；（2）如果AD是△ABC的角平分线，那么四边形AEDF是菱形；（3）如果∠BAC=90°，AD是△ABC的角平分线，那么四边形AEDF是正方形，证明你的结论（仅需证明第3）题结论）	0
1884	如图，∠1：∠2：∠3：∠4=3：4：5：6，求∠1、∠2、∠3、∠4的度数．	0
1885	（2019?下城区二模）在等腰三角形ABC中，底边BC为y，腰长AB长为x，若三角形ABC的周长为12，（1）求y关于x的函数表达式；（2）当腰长比底边的2倍多1时，求x的值．	1
1886	（2018秋?邗江区校级月考）如图，在△ABC和△ADE中，AB/AD=BC/DE=AC/AE，点B、D、E在一条直线上，求证：△ABD∽△ACE．	1
1887	（2017?兴庆区校级二模）已知：平行四边形ABCD中，E为BC边上的一点，连接AE，BD且∠ABE=∠EAD（1）求证：AB=AE；（2）若∠ABE=2∠ADB时，求证：平行四边形ABCD是菱形．	0
1888	如图所示，已知△ADE≌△BCF，AD=6cm，CD=5cm，求BD的长．	1
1889	如图所示，已知∠ACB=∠CBD=90°，AC=b，CB=a，BD=k，若△ACB∽△CBD，写出a、b、k之间满足的关系式．	1
1890	已知△ABC≌△A′B′C′，且∠A=48°，∠B=33°，A′B′=5cm，求∠C′的度数与AB的长．	1
1891	?（2019秋?道里区校级月考）已知AB、CD相交于点O，OF⊥AB于O，OE平分∠FOD，且∠FOE=65°，求∠AOC的度数．	0
1892	如图，如果AE∥BF，CE∥DF，那么△OAC∽△OBD吗？为什么？	1
1893	中山市某中学物理兴趣小组正在做实验，他们将一根筷子的一部分插入水中，水中的筷子变歪了，这是因为光的折射现象造成的（如图），图中∠1和∠2是对顶角吗？为什么？	0
1894	（2017春?泰顺县校级期中）如图，在四边形ABCD中，∠A=∠BCD=90°，BC=DC，延长AD到E点，使DE=AB．（1）求证：∠ABC=∠EDC；（2）求证：△ABC≌△EDC．	1
1895	（2018秋?定边县期中）如图，在△ABC中，AB=AC，点D在BC上，已知BD=CD，点E是AB的中点，过点A作AF∥BC，交DE延长线于点F，连接AD，BF，求证：四边形AFBD是矩形．	1
1896	已知，如图，点C、E、B、F在同一条直线上，AC∥DF，AC=DF，BC=EF．求证：四边形AEDB是平行四边形．	0
1897	?（2019春?金坛区期中）如图，AD是△ABC的角平分线，点E、F分别在AB、AC上，且DE∥AC，DF∥AB．∠1与∠2相等吗？为什么？	0
1898	（2019?百色二模）如图，在△ABC中，D是BC边上的一点，E是AD的中点，过点A作BC的平行线交BE的延长线于点F，且AF=DC，连接CF．（1）求证：D是BC的中点；（2）若∠BAC=90°，求证：四边形ADCF是菱形．	1
1899	如图，△ABC中，AB=AC，点D为BC上一点，BF=CD，BD=CE，若∠A=70°，求∠EDF的度数．	1
1900	在平面直角坐标系中，A（2，-2）在y轴上确定点P，使△AOP为等腰三角形，求符合条件的P点的坐标．	1
1901	（2018春?越城区期末）如图，在菱形ABCD中，AB=2，∠DAB=60°，点E是AD边的中点，点M是AB边上一动点（不与点A重合），延长ME交射线CD于点N，连接MD、AN．（1）求证：四边形AMDN是平行四边形；（2）在点M移动过程中：①当四边形AMDN成矩形时，求此时AM的长；②当四边形AMDN成菱形时，求此时AM的长．	0
