content,location_traffic_convenience
"""寒风中走一圈撸上串儿，真是太幸福了！在雪冰的楼下，位置不是太好找，要稍微找一下，不过不负我寒风中走匆匆赶来。生意非常好，来得晚就要排队了。没有小菜送（难过...），送韩式的甜品小年糕。点了很多羊肉串、牛肉串、猪皮串、牛板筋串、麻辣串，统统都好吃！！！茄子一般，大个儿烤好的。大鱿鱼也是烤好拿上来的，我挺喜欢，朋友感觉一般。服务员会主动来加炭。大众点评买单有优惠。现在是丰茂25周年庆，买单时候送了25张25元的抵用券，真的是一刀。朋友圈里安利了下，都说要来吃，准备给小伙伴们发券了。""",0
"""很幸运抽中大众点评的霸王餐，第一次品尝位于佛山华美达酒店四楼的彩福酒家。首先上的是招牌香茅柠檬雪碧，看似普通，经过大师傅讲解怎样挤柠檬汁后，味道好极了。大师傅说这个香茅柠檬雪碧是配后面的先花椒风味虾。第二道菜是脆皮扣肉，与传统的香芋扣肉不同的是，香粉的芋头和半肥瘦的扣肉配合，再加上香脆的表皮，类似春卷的做法，味道刚好。第三道菜是清迈香柠虾，酸甜泰国风味，老少皆宜。小清新特色的是风味澳洲和牛粒和凉瓜刺身。风味澳洲和牛粒鲜嫩得停不了口！凉瓜刺身选用牛油、鹰唛炼奶等特制酱汁，加上荞头片和花生，清新鲜味的沙拉感觉。最有特色的莫过于鲜花椒风味虾，鲜、麻、香、辣集于一体，底盘再配鲜榨薯条，喜欢吃香辣的朋友真不可错过。人均消费70，又是一个新菜系消费的好地方。听说这里的早茶不错，消费也不高，下次要带爸妈过来品尝。""",0
"""看着团购而去，自我感觉这款猪排饭一般般，量少味道淡，不适合过米饭吃。蔬菜沙拉过于简单，就沙拉酱加黄瓜和生菜。味珍汤也就如此冲泡感觉。这适合附近上班族的lunch。但是团购都要30元，觉得性价比差了点，其实这个男士吃不饱和的，量太少了。地段方便就在绿杨村旁边的大楼三楼，环境感觉日式的，人气也不足，估计午饭附近公司的人吃饭多，但像今天周末晚餐时间几乎就5小桌，估计还是性价比不高的原因。所以商家可以考虑量足点，购买代金券模式，套餐实在不咋地，吃过一次不会去第二次。""",0
"""很早之前团的券，一直拖到快过期了才去用，带着爸妈我们三个人去的，就在红房子对面，正门开的有点隐蔽，我们讨论下来大概是为了不和医院相冲，只是瞎猜的啦～木质结构的装潢让我想起某家青年旅舍，点了醋擂黄瓜，这个是为了凑单妈妈点的，黄瓜很入味很开胃，出乎意料地好评；辣椒牛肉，店员推荐的，虽然我和妈妈都有点咳嗽，依然抵挡不了美食的诱惑，有点辣的，很好的下酒菜；青菜吃嫩豆腐，2元的价格你买不了上当，装在心形的盘子里，味道也很好，咸鲜口味的，绝对物超所值；大盆冬瓜鱼，果然量不小，鱼用的是黑鱼，微辣，冬瓜完全吸收了汤汁的味道，有种鱼的鲜美：混蛋，名字够夺眼球，就是鸡蛋皮蛋和肉糜一起炖，味道不错，家里也可以试着这么做；桂花年糕，非常符合我和爸爸爱吃甜食的习惯，糯米做的年糕蘸上红糖熬制的蘸酱，那滋味真是甜到心里了。他们家酒水价格和大饭店差不多了，爸爸点了杯啤酒15，没有瓶装的，只有一杯或一扎，希望能有更多选择～店员态度不错，帮忙推荐招牌菜，茶水是自助的，进门处有杯子和茶缸，充电插头在前台的对面，好像还有台电脑能上网？不是很确定。总的来说是家性价比不错的店～""",0
"""其实对于茶餐厅，你又点可以有过多要求，那杯港式奶茶地道，碟头饭不算难吃，环境可以被你坐到够，甘就系好既茶餐厅。
所以，呢间餐厅到饭点都几多人来，迟少少都容易无位，位置系金沙路同革新路交界，靠近太古仓，很好找，交通方便。
奶茶偏甜少少，但茶味够浓，饭因为加辣，真系好辣！
有WiFi提供，服务员态度几好，而且够爽手，有时会同你吹下水甘。
因为经常系过头活动，虽然附近选择好多，但五想吃西餐或者寿司?，简单吃个西多士奶茶又何尝不是美事呢～～""",1
"""来了好多次了，服务依旧很热情，重要的是他家明档烧烤，能看见，吃的放心，最最重要的是他家，大碴粥，蔬菜粥，酸梅汤，冰激凌，小咸菜，花生，瓜子，饺子，竟然都是免费的，而且还可以在家，感觉点不了什么，都可以吃的很饱了，最喜欢他家的蔬菜粥，感觉好棒啊，特别的有滋味，喝了好几碗，羊肉串也很好吃，肉串很大，也特别的香，他家的等上面很好玩，周围都是玻璃，一抬头就能看到镜子里的我们，还有一桌子的菜，简直太有意思了，下次还会再来的，希望商家继续努力""",0
"""海盗餐厅吃了好几次了，点的东西有鱼块（推荐），炸鸡块（不推荐就是难吃的上校鸡块），烤鸡，香肠，炸鸡，烤串，东西都配沙拉，饭和薯条可选一。汤点过鸡汤、蔬菜汤，爱喝汤的还能喝喝。无所谓的尽量别点。口味呢其实在塞岛能吃到这些这个价位已经属于经济实惠了吧，这里原料少花样少，除了炸就是烤，对于吃惯多花样多添加的中国人当然觉得不好吃咯～另外环境还算是蛮特色的，晚上也可以来坐坐喝一杯喝完到楼上赌场玩玩。服务呢，这么经济实惠型的餐厅还是别太多要求了呗～对了，坐边上会有鸟和鸽子走来走去捡漏～甚至你离开后会猖狂的上桌用餐呢～这场景也不易见啊""",0
"""招行的信用卡积分已经不少了，我还没有兑换过几次。暑期的周末，我和朋友外出，路过龙江新城市广场，正好普兰蒂薄披萨有活动兑换，9个积分兑换一份薄披萨。店铺在新城市广场的西北角，很好找。来到吧台，兑换，本来打算打包带走，服务小哥说只能堂吃，我们就找了座位，沿街的座位因修地铁在围挡，否则风景独好，店里绿植颇多，环境优雅。每张桌上有柠檬水提供，正低头找wifi密码，薄披萨到了，披萨很薄很脆，上面的芝士不错，食后口齿留香。""",0
"""老长沙罐子楼经七路店是一个开了十几年的老店，位于经七路与纬一路交叉口东南角，招牌不算小，但是路两边茂密的梧桐树遮挡了，圆弧型楼，上下两层，装修不错，宽敞明亮，包间较多，顾客也比较多，几乎天天爆满，有时候没位，需要等座，沙发凳子不高，自己写菜单，然后按铃叫服务员；很典型的湘菜馆，有剁椒鱼头、毛氏红烧肉、酸辣鸡杂、火爆腰花、笋干腊肉、糯米莲菜、剁椒包菜、粉蒸排骨、粉蒸牛肉、炸糍粑、山药牛腩、萝卜干炒肉、干锅花菜、糯米丸子、荷塘小炒、一品罐、乌鸡猪肚汤、黄豆猪脚汤、冰糖绿豆沙等，分量不大，却很精致，道道经典，美味可口；服务很有特色，服务员都是大妈级，热情介绍菜品，贴心提供手机袋，防止油滴上去，服务到位。""",0
"""在长乐路的一家烧烤店，交通还是比较便利的，在繁华的淮海路周围，生意肯定是不用愁的，而且也有很多老外来光顾。环境也是不错，装修的挺有现代感，而且因为是烧烤店，但是走进去没有让人感觉很脏很黏的样子，还是比较干净的。当然他们家最好吃的要数羊腿了，很大个的一个，好像是60块一斤，在外面生的羊肉也要60-70了，性价比还是挺高的，他们家的铁板也是比较干净，服务员会帮你烤，烤完之后端上来再帮你切，切完的肉放在烧烤盘上，要尽快吃，不然要烤焦掉了。其他羊肉串也不错，不是那种很油的。烤茄子、金针菇、生蚝等也都不错""",1
"""虽然没被抽到霸王餐，但被选中替补一样觉得特别幸运。可利亚教育路这家店很好找，交通方便离大饭店很近。我们今天八个人，坐的十人桌两个烤炉，两个火锅底锅，帘子隔开，宛如小包厢。菜的品种还算多，热菜，冷菜，水果沙拉，饮料，关东煮烧烤，火锅等等。酱料也很丰富。海鲜汇高端大气上档次，里面有皮皮虾，螃蟹，文蛤，帝王蟹腿等等。其他都很好，喜欢肥牛，掌中宝等，就是腌制的稍微咸了点。烤盘很容易糊，换盘的阿姨还教我们先烤些有油的就不那么容易糊了。总体还不错，性价比挺高的。""",1
"""【位置】
乐嘉路靠近路口位置，公交车站一出来就是。交通便利。
【环境】
店面很小，之前是做桂林米粉的，近一年变成小面。装修几不错啦，台凳都是木头做的，原汁原味。一般来吃的多是附近上班族或者居民，所以都是小桌，挺人性化。
【杂酱小面】
要的干拌面，这家面条很不错，有点韧，不会软趴趴的，嚼起来挺香，是我喜欢的味道。这个面条，我给九分！
酱的话稍微咸了点！要的不辣，还是会有一点点花椒的香味，但是不会狠麻，个人很喜欢。
会配一碗汤，觉得太咸加点汤就好。
另外不足的是，油好多，加了两汤匙汤，面的下面一层浮油了。""",1
"""国庆和闺蜜碰头，直接在近铁新开的西贝吃饭，看这家一直不需要等位，主要这家主打25分钟内上完菜品的规定，所以上菜速度是非常的迅速。
在近铁广场的3楼，地处地铁沿线旁边，交通方便。饭店占地面积适中，开放式厨房和红白格的餐桌布置，感觉窗明几净。
时隔多年再次光临西贝，比之过去已经改良很多。上菜率 服务都堪称不错，怪不得分店迅速在上海扩张。
面筋：量大料足，配菜种类丰富，面筋很有西北特色，吃口Q弹。
烤羊肉串：口味适中，羊肉味浓郁。
烤羊排:主要是烤羊肋排，肉质新鲜多汁，佐以配料，味道奇佳。
烤羊棒：上来就觉得份量十足，拿起一根有大快朵颐之感。羊肉鲜嫩，肉质不柴，非常香浓可口。
白灼秋葵：热炒的形式，有些吃不惯，容易盖掉秋葵本身的味道，有些一般。
黄米凉糕：中式小点心，难以分离有些粘牙，搭配桂花酿，不算很甜腻，蛮好吃的。
总体而言性价比很高，服务热情很高，如果想吃羊肉，这家是不二之选。""",1
"""店面位置非常好，在市区中心交通便利，荣业大街和荣安大街交口。招牌非常明显，一眼就能找到。内部装修非常用心和别出心裁，感觉老板很用心。整体风格就像是在海轮的船舱里面用餐一样。开餐前店家赠送了小菜俩仨份，非常爽口开胃。经理还给每桌准备了绍兴黄酒，而且是用烫过的哦，配合着品尝海鲜，不但暖胃，更能突显海味的新鲜。巨大的海鲜锅下面是安康鱼和清远鸡，店家介绍安康鱼是深海鱼，非常有营养，清远鸡是专门的饲养基地特供他家的。在铺上豆腐，上面蒸海鲜，下面煮汤，想必也是超级鲜美啦！豆腐吸收鲜味，最后吃的时候，鱼肉和鸡肉都很软烂了。海鲜包括：阿根廷大红虾，大扇贝，带子，天鹅蛋，蛏子，花蚬子，海虹，海兔和八爪鱼，野生小扇贝和海星。配着店家特别准备的调料（海鲜酱油，芥末汁，辣椒酱汁）一起吃，口中鲜味满满。主食值得推荐是菜饼子，是玉米面的农家病，还有海鲜粥（噶瘩汤），让一顿午餐显得很完美！总体感觉，这家店的烹调方式很健康，食材也新鲜，蒸煮过程很严格按照秒表计时，最主要的是服务态度很好，值得推荐。""",1
"""很早之前团购了来福士的这家玛蜜黛可丽饼，就等它开业了去吃吃看．不过因为团购价格便宜，所以一开始是每天接待１５０张，后来改为５０张，所以往往到时候去使用时就没有团购名额了．前几天就在广场开门后不久过去了，结果去的早了又没材料了，水果什么只有香蕉，咸得也只有火腿芝士沙拉，而且生菜也只能做几份．好吧，只能买同一种口味的了．每份可丽饼里又多加了个蛋，买了三个是７８元，用了４张券还浪费了２元．咸的火腿芝士沙拉蛮好吃的，外面饼皮是软的，里面生菜是脆的，加上火腿和芝士，再浇点沙拉酱，口感很好．""",0
"""一家三口中午带娃一起去吃个饭，大华店很好，不用等位，进店后感觉感觉超级寒之韩小资风格，全场灯光偏暗，比较适合情侣和姐妹淘聊聊天、劈劈情操！三个人点了五个菜，“宫保鸡丁”感觉口味就是上海人那种浓油赤酱的感觉，用的细的意大利面，口味有点辣，一般般。“来自星星的炸鸡”鸡肉很嫩，就是根绝外皮有点硬；“谁吃了你的豆腐”口感不错，偏酸酸甜甜的，比较钟意，另外还有一款水果沙拉也口感清爽不错，总体吃下来价格还可以！""",0
"""哈哈，中了霸王餐，谢谢大众点评网和商家！
这店地处市区闹市，可以坐地铁二号线在江南西下，走不远就是，在江南果道隔壁，交通方便。
这里的装修以黑白为主，给人以小资，小清新的感觉，闺蜜之间静静地闲聊也不错的。
菜品以川式为主，但老板是广州的，帅哥一名，年轻有为，和朋友一起合伙做生意，所以菜的品种已经改良过了，不会让人辣得受不了，连我平时不吃辣的也可以接受。价格不算太高，人均八九十块的样子。
水煮鸭嘴鱼要算是最划算的，整条鱼都只要88元，味道不很辣，酸菜是潮州的，不很酸，鱼的味道可以很好地保留下来。酸梅鸭有风味，不沾料也有本来的香料味。凉拌的菜式要算芥末鸡胗最特别了，洋葱的辛辣跟芥末的呛辣融在一起，一种全新的体验。
老板见我们女生多，还特意加我们一瓶云南的玫瑰酒，酒精度不高，入口纯，真享受。还有自家制的辣椒酱免费品尝，棒棒哒！
菜的份量不算大，因为这里的客人多是女生，桌子也是三四个人的居多，看大家的聚会需要吧。
可能开业只有几个星期，还有一些细节的地方需要再跟进一下，例如厕所的门锁坏了，没有挂勾，上菜的时候要留意一下客人是否需要汤勺筷子的，比方说酸菜鱼的话就递上个汤勺也好捞下里面的东西吧。
期待有新菜式，有机会再来帮衬！""",1
"""这家是在大众点评上看到评分不错找来吃的，位置不是特别好寻找咧，不是在地铁站附近，但离国贸地铁也不是超远，大概700-800米的样子。点了3样菜，有小菜赠送，海带很好吃，上菜速度快的可怕，大概3分钟酸辣脆肚就来了，这道菜给满分，好好吃，感冒吃完人都舒畅了，特别喜欢酸汤的东西，猪肚处理的干净无异味，配着笋，点赞。咸蛋炬茄子，尚可，觉着咸蛋炬南瓜比茄子更好吃，感兴趣的小伙伴以后可以试试。铁板牛肉，这个就是呵呵了，牛肉老的可怕，不知道这是不是一向来的水平，这道菜差评，希望店家改进。
  如果位置更好，这家店会是常光顾的地方，脆肚很喜欢。""",1
"""老公生日单位发了200元的85度c的券，
外加公司在南京路上，下班的时候总是帮我带点他们家的面包，
记得之前这家面包店是24小时的，
后来装修了大半年再营业就不是24小时了，
原先从威海路第一家85度c入住上海之后，掀起了一阵85狂潮，
那时候觉得是很高端的店，每每路过总是闻到阵阵香味，
但是随着上海的各式各样的面包店的上线竞争，也逐步失去领导地位了
我是比较喜欢吃他们家的花式香肠的，味道不错，
这次还尝试了泡芙，虽然比不上西树，但是也蛮好吃的""",0
"""我们12点10分到店里的，店里人也不是很多，等了半个小时才上来一小碗饭，跟着再等了10分钟才上了一个菜，再过了10分钟来了一碗面，然后一直到1点多还差2个菜没上，再三催促之下，服务员说其中一个菜没有了，只能取消，然后最后一个炸鸡块10分钟之后才上，拉面味道很咸，说了不要葱，上来还是有葱的。菜的量很少，而且等待时间很长，服务钟按了之后服务员反应也很慢，不上菜的时候就一直躲在收银台后面，不出来招待客人，加水也叫了好几次，总体感觉很一般，装修的环境也冷冰冰的，灯光也是发白的，不能刷卡，应该不会再来了。""",0
"""参加了那么多次的霸王餐活动，这次很总算抽到个吃的了！价值128元的月饼礼盒。家就住在新世界后面，过来也就吃完饭遛个弯的事情。店在新世界B2，实际上是通往地铁的那条路。以前路过还真没怎么注意。店面稍稍有点小，不注意就可能会过了。整体环境不错，手机信号不是很好，地下2楼，验证了一会儿。店员上海阿姨，态度友好。

月饼是脆绿色纸盒包装，盒子表面中国风浓重，打开里面的绑绳也是满满的中国元素！

盒内含6个月饼，不是很大。6个月饼分为3种口味，蔓越莓奶黄，香橙奶黄和纯奶黄各2枚！拿出来吃剥开盒子这里有点麻烦，无从下手。

香橙味的一口咬下去就会发现香橙的气息喷薄而出，当中有香橙酱，第二个就一口一个了。

纯奶黄的特点就是入口奶香味儿四溢。

蔓越莓的那个是把当中的馅儿换成了蔓越莓酱！

总体来说感觉不错！喜欢香橙味的。

他们家还有马卡龙，布丁，蛋糕看着都蛮诱人的，以后可以买了吃吃！""",0
"""这是一家开在万象城4楼的港式餐厅，位置的话其实相对有点不好，就在滑冰场旁边，第一次觉得一个餐厅竟然这么吵，餐厅风格还是很别致的，有外摆的位置和内置的位置，颜色偏向于复古的蓝色，看起来比较高雅。服务员的态度是非常的好，这一点要称赞一下，从进餐厅到任何拿菜单的需求等服务员都是积极应答并且一路小跑帮忙，感觉比较热情积极，就是刚进餐厅的时候想要坐卡座服务员说已经有人定位了一定要我们坐比较嘈杂的区域不知道是不是真的有人定位了因为到我们点完菜那个位置都还是空着，幸好后来服务员态度还是比较好，热情帮忙更换了位置到卡座。说完服务说一下味道好了，这个店价格还是比较贵的，两个人的话人均可能要80左右的价格，但是味道个人还是觉得很不错的，很喜欢那个蛋黄虾仁球的菜，虾仁非常多而且很有口感，不过吃多了容易腻，其他菜品包括春卷等都非常的有特色，摆盘和味道都还是不错的，柠檬豆腐也很好吃，总的来说这家餐厅的味道还是很让人喜欢的，价格稍高，但是服务态度很好，有一家带着孩童来吃饭后来饭撒了一地，服务员很主动的前来清扫，没有怨言，这家人也很有礼节的主动打扫了战场，感觉这样的互相谅解的用餐环境非常让人感觉舒服，除了有点吵以外，整体还是很让人满意的，推荐想要吃港式菜品的顾客来这里品尝一下。""",0
"""很荣幸被选中这次迪荡曼妙午后vip霸王餐，以前吃曼妙午后总是在城市广场这家，这次是第一次来迪荡的曼妙午后。环境很雅致，这次推出了许多新菜品。先来说说冷菜:【棒棒口水鸡】微辣，鸡肉很嫩，是冷菜，开胃爽口，一点也不腻。【你是我的番茄】番茄的外面有白糖裹着，酸酸甜甜的很好吃。【好冰的草】冰草很爽脆，和依厨的冰草味道差不多【初恋的味道】里面是土豆泥和虾，摆盘非常漂亮，味道也不错【炝汁北极贝】北极贝很鲜嫩下面还有蔬菜。接下来是热菜。【沸腾吧！鱼片】鱼片很嫩，微辣，不过吃到后面配菜有点咸【蒜蓉粉丝开背虾】虾很嫩！不过里面有蒜，个人不喜欢蒜味【三明治的诱惑】我特别喜欢这个！三明治的表皮很脆，里面有玉米火腿肠胡萝卜青瓜沙拉酱，一口咬下去真的是回味无穷！【浓香芋艿羹】好大的一碗，味道很好！【墨鱼配油条】墨鱼不错，油条炸的有点老了，饮料是【冰桔茶】很适合夏天喝，总的来说，新菜都很好吃，菜名起的也很文艺，希望以后能多多推出好吃又实惠的新菜！""",0
"""【位置】在胜太路大众汽车厂对面，太平花苑北站公交车站旁边一百米的样子。
【环境】有两层，装修就那样吧，木质略粗狂的感觉，桌子感觉厚厚的，个人感觉虽然不档次，但还算亲切。
【菜品服务】烧烤，锡纸，凉菜，涮涮都有，还可以吧，反正很热闹，大概在六点四十到八点四十晚上有唱歌，这个蛮好玩的，我还蛮喜欢的，就是收工太早，九点不到就不唱歌了，点评菜品的优惠，酒水不可以用，其它还好，菜品没有特别好，也没发现特别不好的。具体看图。
【总结】去过三次了，哈哈！""",1
"""环境：就在花城汇南区，经常逛附近的人都很容易看到，店面比较小，都是卡座，人多就坐得很挤。
服务：是好像大家乐大快活那样自己去柜面点吃的，可惜图片信息不是太足，我们一行5人，店员都很配合帮我们摆桌，柠檬水是要自己去倒的，有提供比没有提供好。
出品：个人觉得秒杀KFC， 榴莲pizza依然是最爱。这次除了蒜香鸡（偏向甜味）还点了酱香鸡（偏向咸味，微辣)。还点了芝士辣年糕（拉丝的啊~芝士爱好者必点，不过年糕好辣）。今天点了4个菜，微信关注后9.5折，5个人共消费262元。大家都很饱。鸡吃多了到后面会有点腻，但是pizza真的很有爱！ps.那个鸡有分有骨和无骨。无骨的贵10元，但是朋友试过说无骨的没那么新鲜，所以我们每次去点的都是有骨的。吃到最后要剪刀石头布来解决，我们是不能浪费食物的。""",0
"""火宴山位于佳兆业5楼！有免费的停车位，这点很好。第一次来这消费，这次一共点了4样菜，大盘鸡，肉馕饼，还有一个香馕饼，羊肉串。大盘鸡份量足非常好吃，送了一份凉面，沾鸡汁非常好吃。点的是微辣味道刚刚好，还送了一份蒸蛋给我儿子。肉馕饼肉馅很多很有重量很香。香馕饼看起来干巴巴的没有吃，羊肉串也非常棒！4块5一串有点小贵。到店里扫二维码分享图片到朋友圈送了半打榴莲饼，这个超赞。米饭很细好吃。两个人消费一张券自费了19块吃得超撑的还没吃完。还有得打包。但有一点要提醒大家香馕饼跟羊肉串不能用券。总体比较满意。""",0
"""大槐树粗粮手工面就在外贸路的中段，非常显眼的店铺，店内环境整洁干净，店内小妹态度不错，有幸抽中了他家的霸王餐，和十位吃货们共享了一下美食，在此，我也分享一下我的快乐餐后感想，他家最最好吃的就是秘制烤鸡，我和宝贝都认为一级棒，去的朋友一定要尝尝，秘制酸菜鱼也不错，非常受欢迎，小米折饼宝贝也说好吃，但我觉得他家的面条也好吃，那个自制酸奶也不错，这些我都喜欢。但那个蒜香菌菇面卷和铁锅焖面个人感觉不是很合胃口。对了，他家的玉米汁也很好喝哦！""",1
"""新开的店.捂难揾.坐车就在时代广场站下车然后行过DD就会见到了..第一次来.感觉真的挺不错的..

环境来说就绝对100分了,.连厕所都是美美哒..可能新装修的关系吧.一进门有一阵油漆问题..不过都捂影响.里面还有飞镖桌球.晚上还有band队 金发美女喔,可惜我们中午去没有看到这些..好可惜..感觉晚上来的话.dfeel会更加好咯..

出品.吃的是午市套餐.每一样都要了一份.卖相都真的不错..都捂舍得吃了..
【蒜蓉迷迭香煎羊架】卖相好赞。吃了一块觉得有点骚的感觉就没吃了..一般般..

【烟三文鱼茄汁芝士意粉】虽然说有烟三文鱼 可是真的吃不错.不过味道都捂错.酸酸地.好开胃.够味.

【香茅烧鸡扒配云小瓜杏鲍菇】感觉呢个几好吃.香香脆脆的鸡皮.不过杏鲍菇感觉没咩味道咁.厚就几厚.然后说这样的因为想清新下个口腔.可是我个人觉得这样不太好吃咯.咬了一下就放下了.

【德州烤肉水溶蛋配烤南瓜杏鲍菇】好得意的一个菜.上面的蛋下面是面包..那个蛋真是好特别.好新奇.大家都对佢好咁兴趣..这个味道感觉还可以..

【金枕头榴莲pizza】吃了套餐觉得不饱.然后就再吃了榴莲pizza还有另外一个pizza.榴莲肉超级多.还有拉丝..不过感觉饼底厚咗d.薄翻一d就更加好了.啖啖榴莲肉 好赞.

之后还试喝了各种啤酒.都好苦的感觉..喝了一点就不太敢喝了..不过啤酒是好喝的.是自己不喜欢那味道而已拉.这次体验真心不错..希望能越做越好拉.如果服务态度改善一下就更好了..""",1
"""现在是不是越来越多的好吃的店只提供网上或者电话订购，送货上门但是没有实际的店面的，很好很方便，一个电话就搞定。这家元兆寿司也就是这样的哦，微博上听说的，最近很火。加了QQ问过客服之后下订单的，送餐小哥准时到的，有专门的送餐装备，衣服啊保温箱的跟肯德基麦当劳差不多。辛苦送货员的，现在天气还好，以后大热天的不知道多累啊。有专门的宣传单和筷子，食材新鲜分量也足够，关键味道不错，送的芥末很辣，很爽，很正宗。客服还会很贴心的问是几人用餐，送餐时间是刚刚好，提前预定的，不会迟到，全岛免费配送。预定的套餐包含有三文鱼寿司，大虾寿司，海草寿司，蟹子寿司，鸭胸肉寿司，鳗鱼寿司，腐皮卷等等。
高标准寿司外带门店元兆寿司是按照国际标准打造的寿司外带店，强调感官享受和愉悦体验，同时又强化并凸显了元兆寿司的品牌DNA，让每一位消费者都能够完成一次愉悦的美食之旅。元兆保证，全中国没有一家这样高标准的外带店，按国际标准打造的！现场制作透明化全透明操作区域、空运原料，越光大米、最重要的是米饭现蒸原料现备现场制作！告别小、乱、单调、不新鲜、直接提高中国外带寿司的格调和品质。服务创新元素全新元兆店中的服务，都极尽突显与元兆人的用心。消费者们既可以独自透过透明玻璃展示柜随意挑选产品，也可以从前台服务向导接受为您量身推荐的寿司产品。定制愉悦臻享美食体验。""",0
"""从外地回来，朋友盛情款待，执意要接风，选择了这家饭馆用餐，朋友带我来之前特意交代，餐厅不接受上门食客，要想品尝需要提前1—2天预订，并且没有菜谱，所上菜肴均为当季新鲜食材，对私房菜的大众化认识标准应该是：第一，规模不能太大；第二，环境要相对隐私；第三，没有固定的菜单；第四，不是大众化消费；第五，菜式口味自成一派。所以着实让我满怀期待，驱车经过幽静的村庄，到了朱红色大门的别院停下来，大门推开便是一处四合院风格小筑，流水，花草，透着别样的美好，落座在半面墙都是书籍的包间里，完全感受不出这是饭馆，简直是一个充满书卷气息的茶室，在和朋友寒暄之时，一道道美食已陆续登场，（果然没有菜单），鱼肚南瓜汤着实惊艳，金黄的色泽，软棉的口感，微甜的气息都是我爱的，还有蹄筋烧海参，味道也是可圈可点，打听了一下服务员，原来主厨拿手鲁菜，怪不得味道纯正，回味无穷，席间一道野菜，不知名，但做法独特，虽简单烹饪，但是清香爽口，多宝鱼虽刺少肉嫩，但是本人对鱼类无感所以并不妄加评论，打听以后得知，餐馆得名一把盐，源于讲求食材原汁原味，无需刻意香料加工，主厨只由百味之首，经过高汤烹饪，即保留食材原味，又营养健康，所谓“好厨师，一把盐”真是让人大开眼界
　　""",1
"""好多的攻略推荐这家店，在沙巴的最后一天终于来吃了。

下午1点左右，还是整个店都坐满了，要排队等位。生意如此之好和价格便宜可能也有关系，很多当地人都来吃午饭。环境很一般，不过沙巴很多街边饭店都是这样，也没什么好计较，很有上世纪香港茶餐厅的感觉。没有空调，人一多就热得要命。

可能是是因为我们刚吃过海南鸡饭并不饿的关系，觉得这家店的东西真的很一般啊啊啊，哪里值得那么多人的赞扬？！

点了招牌的叻沙和牛杂。叻沙真的味道很怪，TOT，里面没什么配料，一点都不好吃啊。牛杂粉里面东西倒是很多，但很淡没味道。

拉茶和双层拉茶味道都差不多，也就是奶茶嘛。中国茶因为便宜，而且很淡，我们直接当冰水喝。

总体来说价格是真心便宜，但味道就仁者见仁了。我不推荐。""",0
"""这家小飞酸辣汤店是在龙塘家园这里，从大统华超市走进去100来米就到了。

店主是个勤快的男人，店里就他一个人忙活，包馄饨，煮食物，收拾，都是他一个人。

主要供应酸辣汤，锅贴，馄饨，牛肉粉丝汤，砂锅咸泡饭，砂锅瘪子团等等。

就是环境看着差了点，要是再装修好点，弄干净点就更好了。

住在附近几年了，今天头一天去，没想到是个惊喜，点了砂锅瘪子团，8元一份，里面有青菜、面筋、鸡蛋，味道很好，瘪子团也很糯。

他们不做团购的，老板说不做团购他的生意也好得很呢，呵呵。

以后可以去尝试下别的，不错。""",0
"""位置就在金雁湖旁边水晶广场二楼，很好找，公交车也多，交通很便利，店里的菜品是按不同的分类盘子计价的，需要什么自己拿，属于半自助火锅，比其他点菜类火锅方便很多，菜品也很丰富比较新鲜，海鲜类的也有不少，值得推荐的是他家的过低，不论红锅还是鸳鸯锅，皆为一次性锅底，原价30元的锅底，打包带走的话只需28元，可以看出店家对自己锅底的自信程度哈，完全鼓励大家打包带走，虽然味道跟掺加了老油的火锅比有所欠缺，但重在干净卫生健康，值得推荐哈。吃饱喝足后再来一碗特色养身汤，感觉太棒了有木有，下次又来~""",1
"""去恒隆吃饭经常会路过，今天终于来试试～一上来会给茶水，本来觉得挺贴心，回家后发现单子上居然要了茶位费……四星就给在这儿了……东西中规中矩，台式三杯鸡比较出彩，鸡肉特别有味道，而且里面的大蒜太惊艳了！面面的，居然有土豆的感觉，能把大蒜做的这么好吃太不容易了，推荐～其次是禄鼎雪山包和冰火菠萝包，乍一尝感觉两种做法差不多，雪山包更酥一些吧，菠萝包的黄油很有心的用小冰袋冰着。干炒牛河量够大，就是淡了些，容易腻，味道就是普通茶餐厅的味道。点的汤还挺好喝的，花旗参炖乌鸡，里面还有块排骨。随意小炒就不推荐了，基本都是玉米粒～""",0
"""跟我那个没有血缘关系的弟弟去吃的，中午吃了九九牛肉馆，弟弟说嘎嘎吃多了，晚上嘎嘎豆少点！?反正我减肥，晚上少点就少点嘛！地址就在南山火锅一条街上，鲜龙井对面，用餐环境甚是美好，每次去都在扩大，火锅店依山而建，错落有致，层次分明，只要不下雨（这次天气预报有雨来着，人品爆发没下雨??），用餐环境真的一流，反正我和我第一次去的弟都黑喜欢！味道嘛，还是不错的，重庆只要是叫得出名字的火锅，味道都不错！?交通方便，停车也方便，黑大个坝坝，还有导车员，反正有车去就方便，没车还是麻烦！外地朋友来重庆吃火锅，可以的话，还是推荐去南山吃，比较有特色！""",1
